,NVDA
2095,55.785
2096,55.78
2097,55.79
2098,55.8
2099,55.8
2100,55.78
2101,55.75
2102,55.7501
2103,55.765
2104,55.75
2105,55.713
2106,55.71
2107,55.6599
2108,55.67100000000002
2109,55.76
2110,55.78
2111,55.7302
2112,55.73
2113,55.77
2114,55.78
2115,55.782
2116,55.745
2117,55.7516
2118,55.745
2119,55.77
2120,55.75
2121,55.76
2122,55.77
2123,55.79
2124,55.8263
2125,55.82
2126,55.8275
2127,55.8254
2128,55.8249
2129,55.81
2130,55.83
2131,55.82
2132,55.804
2133,55.8
2134,55.79
2135,55.79
2136,55.79
2137,55.76
2138,55.77
2139,55.76
2140,55.7465
2141,55.75
2142,55.77
2143,55.76
2144,55.79
2145,55.8
2146,55.79
2147,55.77
2148,55.8
2149,55.79
2150,55.79
2151,55.7938
2152,55.76
2153,55.74
2154,55.73
2155,55.71
2156,55.7136
2157,55.73
2158,55.73
2159,55.69
2160,55.697
2161,55.7099
2162,55.679
2163,55.69
2164,55.69
2165,55.675
2166,55.6652
2167,55.6433
2168,55.61
2169,55.59
2170,55.55
2171,55.53
2172,55.555
2173,55.55
2174,55.53
2175,55.53
2176,55.59
2177,55.6
2178,55.62
2179,55.6
2180,55.63
2181,55.62
2182,55.605
2183,55.65
2184,55.65
2185,55.69
2186,55.7301
2187,55.749
2188,55.7642
2189,55.76
2190,55.8
2191,55.761
2192,55.785
2193,55.79
2194,55.7835
2195,55.8137
2196,55.825
2197,55.79
2198,55.76
2199,55.7737
2200,55.76
2201,55.77
2202,55.75
2203,55.765
2204,55.7747
2205,55.7865
2206,55.823
2207,55.825
2208,55.82
2209,55.835
2210,55.825
2211,55.825
2212,55.86
2213,55.8689
2214,55.865
2215,55.85
2216,55.84
2217,55.8437
2218,55.83
2219,55.83
2220,55.815
2221,55.8
2222,55.8299
2223,55.82
2224,55.8
2225,55.8
2226,55.79
2227,55.79
2228,55.83
2229,55.88
2230,55.9299
2231,55.905
2232,55.88
2233,55.9
2234,55.949
2235,55.955
2236,55.956
2237,55.908
2238,55.8837
2239,55.87
2240,55.877
2241,55.91
2242,55.89
2243,55.895
2244,55.95
2245,55.9493
2246,55.96
2247,56.0
2248,55.99
2249,56.01
2250,55.985
2251,56.0
2252,55.995
2253,55.97
2254,55.98
2255,55.955
2256,55.95
2257,55.95
2258,55.9343
2259,55.9
2260,55.87
2261,55.895
2262,55.92
2263,55.92
2264,56.0
2265,56.005
2266,55.98
2267,56.01
2268,56.0
2269,55.9699
2270,55.94600000000001
2271,55.94
2272,55.925
2273,55.92
2274,55.93
2275,55.92
2276,55.91
2277,55.97
2278,55.97
2279,55.95
2280,55.95
2281,55.95
2282,55.95
2283,55.99
2284,55.98
2285,55.99
2286,56.0
2287,55.97
2288,55.98
2289,55.97
2290,55.971
2291,55.98
2292,55.97
2293,55.96
2294,55.95
2295,55.96
2296,55.93
2297,55.955
2298,55.97
2299,55.98
2300,55.985
2301,55.979
2302,55.99
2303,55.995
2304,56.0042
2305,56.0
2306,55.995
2307,56.01
2308,56.01
2309,56.01
2310,55.9836
2311,55.96
2312,55.99
2313,55.98
2314,56.0
2315,56.03
2316,55.995
2317,56.0
2318,56.01
2319,56.01
2320,56.01
2321,55.9642
2322,55.93
2323,55.94
2324,55.96100000000001
2325,56.01
2326,56.04
2327,56.06
2328,56.035
2329,56.015
2330,56.03
2331,56.03
2332,56.01
2333,56.035
2334,56.03
2335,56.01
2336,56.03
2337,56.015
2338,56.03
2339,56.025
2340,56.04
2341,56.16
2342,56.2
2343,56.24
2344,56.28
2345,56.11
2346,56.14
2347,56.23
2348,56.22
2349,56.21
2350,56.21
2351,56.01
2352,56.14
2353,56.17
2354,56.16
2355,56.12
2356,56.2392
2357,56.22
2358,56.214
2359,56.22
2360,56.18
2361,56.08
2362,56.0548
2363,56.1
2364,56.17
2365,56.14
2366,56.07
2367,56.0
2368,55.98
2369,55.98
2370,56.04
2371,56.08
2372,56.07
2373,56.045
2374,56.07
2375,56.035
2376,56.0038
2377,55.98
2378,55.93
2379,55.87
2380,55.99
2381,56.06
2382,56.08
2383,56.02
2384,55.99
2385,55.99
2386,56.0
2387,55.9538
2388,55.93
2389,55.89
2390,55.865
2391,55.88
2392,55.83
2393,55.77
2394,55.745
2395,55.761
2396,55.755
2397,55.73
2398,55.75
2399,55.7539
2400,55.75
2401,55.78
2402,55.76
2403,55.69
2404,55.7
2405,55.71
2406,55.7425
2407,55.8
2408,55.76
2409,55.74
2410,55.75
2411,55.8463
2412,55.82
2413,55.84
2414,55.88
2415,55.84
2416,55.84
2417,55.9
2418,55.9
2419,55.88
2420,55.86
2421,55.869
2422,55.83
2423,55.84
2424,55.86
2425,55.79
2426,55.81
2427,55.79
2428,55.77
2429,55.745
2430,55.77
2431,55.77
2432,55.76
2433,55.75
2434,55.745
2435,55.735
2436,55.74
2437,55.72
2438,55.76
2439,55.75
2440,55.7351
2441,55.71
2442,55.755
2443,55.76
2444,55.76
2445,55.75
2446,55.76
2447,55.76
2448,55.7299
2449,55.72
2450,55.71
2451,55.78
2452,55.785
2453,55.8363
2454,55.865
2455,55.88
2456,55.89
2457,55.88
2458,55.915
2459,55.97
2460,55.97
2461,55.9
2462,55.94
2463,55.935
2464,55.9366
2465,55.92
2466,55.85
2467,55.82
2468,55.815
2469,55.81
2470,55.775
2471,55.79
2472,55.785
2473,55.785
2474,55.7731
2475,55.79
2476,55.79
2477,55.76
2478,55.76
2479,55.75
2480,55.79
2481,55.81
2482,55.78
2483,55.81
2484,55.82
2485,55.885
2486,55.9
2487,55.95
2488,55.949
2489,55.945
2490,55.99
2491,55.985
2492,55.9899
2493,55.98
2494,55.95
2495,55.99
2496,55.97
2497,55.98
2498,55.99
2499,55.98
2500,55.97
2501,55.9699
2502,56.0
2503,55.99
2504,55.99
2505,55.99
2506,56.0458
2507,56.06
2508,56.06
2509,56.0499
2510,56.02
2511,56.005
2512,55.945
2513,55.95
2514,55.97
2515,56.01
2516,56.01
2517,55.98
2518,55.99
2519,55.981
2520,55.97
2521,55.91
2522,55.92
2523,55.9
2524,55.89
2525,55.885
2526,55.895
2527,55.89
2528,55.88
2529,55.91
2530,55.97
2531,55.96
2532,56.0
2533,56.0
2534,56.02
2535,56.0
2536,55.99
2537,55.964
2538,55.94
2539,55.955
2540,55.97
2541,55.98
2542,55.965
2543,55.96
2544,55.96
2545,55.9337
2546,55.94
2547,55.935
2548,55.9301
2549,55.92
2550,55.92
2551,55.91
2552,55.91
2553,55.9
2554,55.9
2555,55.86
2556,55.88
2557,55.8947
2558,55.895
2559,55.9
2560,55.89
2561,55.89
2562,55.897
2563,55.9
2564,55.93
2565,55.98
2566,55.925
2567,55.94
2568,55.93
2569,55.9358
2570,55.9338
2571,55.93
2572,55.91
2573,55.87
2574,55.885
2575,55.85
2576,55.845
2577,55.83
2578,55.83
2579,55.8
2580,55.81
2581,55.81
2582,55.815
2583,55.8101
2584,55.86
2585,55.86
2586,55.86
2587,55.855
2588,55.845
2589,55.845
2590,55.82
2591,55.81
2592,55.82
2593,55.825
2594,55.77
2595,55.7961
2596,55.799
2597,55.78
2598,55.78
2599,55.78
2600,55.8
2601,55.79
2602,55.8
2603,55.84
2604,55.835
2605,55.84
2606,55.83
2607,55.83
2608,55.89
2609,55.88
2610,55.89
2611,55.84
2612,55.85
2613,55.85
2614,55.85
2615,55.84
2616,55.83
2617,55.84
2618,55.89
2619,55.93
2620,55.93
2621,55.93
2622,55.92
2623,55.911
2624,55.91
2625,55.9
2626,55.91
2627,55.92
2628,55.91
2629,55.89
2630,55.89
2631,55.885
2632,55.88
2633,55.88
2634,55.88
2635,55.87
2636,55.89
2637,55.88
2638,55.88
2639,55.88
2640,55.87
2641,55.85
2642,55.87
2643,55.86
2644,55.86
2645,55.86
2646,55.85
2647,55.84
2648,55.831
2649,55.81
2650,55.8262
2651,55.823
2652,55.91
2653,55.91
2654,55.92
2655,55.93
2656,55.92
2657,55.91
2658,55.875
2659,55.89
2660,55.8999
2661,55.89
2662,55.9062
2663,55.895
2664,55.89
2665,55.8999
2666,55.895
2667,55.88
2668,55.88
2669,55.84
2670,55.83
2671,55.885
2672,55.915
2673,55.91
2674,55.945
2675,55.91
2676,55.8999
2677,55.9
2678,55.91
2679,55.9
2680,55.89
2681,55.95
2682,55.96
2683,55.97
2684,55.96
2685,55.96
2686,55.96
2687,55.99
2688,55.975
2689,55.96
2690,55.9485
2691,55.94
2692,55.95
2693,55.955
2694,55.95
2695,55.95
2696,56.01
2697,55.9901
2698,55.995
2699,55.995
2700,55.995
2701,56.0
2702,56.06
2703,56.07
2704,56.1
2705,56.105
2706,56.07
2707,56.07
2708,56.065
2709,56.045
2710,56.045
2711,56.03
2712,56.035
2713,56.045
2714,56.0
2715,55.98
2716,56.005
2717,56.05
2718,56.055
2719,56.055
2720,56.055
2721,56.09
2722,56.11
2723,56.1
2724,56.08
2725,56.085
2726,56.13
2727,56.13
2728,56.1299
2729,56.145
2730,56.19
2731,56.455
2732,56.44
2733,56.48
2734,56.67
2735,56.55
2736,56.76
2737,56.69
2738,56.69
2739,56.76
2740,56.78
2741,56.75
2742,56.72
2743,56.7284
2744,56.78
2745,56.69
2746,56.77
2747,56.7366
2748,56.7
2749,56.69
2750,56.745
2751,56.78
2752,56.72
2753,56.71
2754,56.692
2755,56.67
2756,56.655
2757,56.6726
2758,56.66
2759,56.59
2760,56.61
2761,56.59
2762,56.551
2763,56.58
2764,56.625
2765,56.59
2766,56.57
2767,56.51
2768,56.51
2769,56.53
2770,56.495
2771,56.5
2772,56.51
2773,56.535
2774,56.525
2775,56.5493
2776,56.57
2777,56.6062
2778,56.61
2779,56.6714
2780,56.7
2781,56.719
2782,56.73
2783,56.73
2784,56.73
2785,56.75
2786,56.745
2787,56.725
2788,56.72
2789,56.7435
2790,56.77
2791,56.795
2792,56.85
2793,56.9
2794,56.92
2795,56.905
2796,56.91
2797,56.9
2798,56.88
2799,56.89
2800,56.89
2801,56.89
2802,56.9
2803,56.91
2804,56.91
2805,56.9101
2806,56.92
2807,56.94
2808,56.945
2809,56.9216
2810,56.89
2811,56.83
2812,56.81
2813,56.87
2814,56.88
2815,56.9048
2816,56.92
2817,56.885
2818,56.9
2819,56.89
2820,56.885
2821,56.899
2822,56.895
2823,56.91
2824,56.959
2825,56.959
2826,56.9392
2827,56.9501
2828,56.965
2829,57.089
2830,57.08
2831,57.11
2832,57.15
2833,57.175
2834,57.185
2835,57.2
2836,57.165
2837,57.17
2838,57.195
2839,57.1934
2840,57.175
2841,57.15
2842,57.1311
2843,57.09
2844,57.0792
2845,57.115
2846,57.105
2847,57.1
2848,57.09
2849,57.12
2850,57.14
2851,57.17
2852,57.185
2853,57.2
2854,57.22
2855,57.225
2856,57.225
2857,57.215
2858,57.19
2859,57.18
2860,57.195
2861,57.19600000000001
2862,57.181
2863,57.19
2864,57.205
2865,57.2
2866,57.21
2867,57.2166
2868,57.18
2869,57.1878
2870,57.23
2871,57.24
2872,57.21
2873,57.225
2874,57.22
2875,57.2164
2876,57.225
2877,57.2338
2878,57.277
2879,57.29
2880,57.3
2881,57.297
2882,57.29
2883,57.26
2884,57.29
2885,57.2848
2886,57.319
2887,57.32
2888,57.3264
2889,57.325
2890,57.325
2891,57.32
2892,57.325
2893,57.322
2894,57.325
2895,57.33
2896,57.3262
2897,57.325
2898,57.33
2899,57.3252
2900,57.35
2901,57.36
2902,57.375
2903,57.425
2904,57.425
2905,57.425
2906,57.46
2907,57.4464
2908,57.445
2909,57.45399999999999
2910,57.444
2911,57.3708
2912,57.41
2913,57.4
2914,57.3899
2915,57.39
2916,57.34
2917,57.34
2918,57.3211
2919,57.32
2920,57.32899999999999
2921,57.325
2922,57.33
2923,57.38
2924,57.41
2925,57.39
2926,57.39
2927,57.397
2928,57.41
2929,57.39
2930,57.42
2931,57.43
2932,57.4399
2933,57.45
2934,57.46
2935,57.48
2936,57.46
2937,57.44
2938,57.43
2939,57.4458
2940,57.4063
2941,57.3999
2942,57.44
2943,57.4344
2944,57.45
2945,57.445
2946,57.4558
2947,57.4596
2948,57.46
2949,57.455
2950,57.46
2951,57.43
2952,57.43
2953,57.42
2954,57.44
2955,57.4201
2956,57.38
2957,57.37
2958,57.38
2959,57.39
2960,57.3987
2961,57.42
2962,57.43
2963,57.46
2964,57.45
2965,57.42
2966,57.42
2967,57.42
2968,57.42
2969,57.44
2970,57.44
2971,57.4348
2972,57.415
2973,57.42
2974,57.42
2975,57.42
2976,57.4199
2977,57.4058
2978,57.395
2979,57.395
2980,57.401
2981,57.41
2982,57.43
2983,57.44
2984,57.4364
2985,57.44
2986,57.42
2987,57.4
2988,57.38
2989,57.3596
2990,57.355
2991,57.36
2992,57.38
2993,57.39
2994,57.39
2995,57.4
2996,57.4001
2997,57.43
2998,57.41
2999,57.42
3000,57.44
3001,57.4157
3002,57.415
3003,57.43
3004,57.4
3005,57.405
3006,57.405
3007,57.41
3008,57.4
3009,57.39
3010,57.399
3011,57.395
3012,57.35
3013,57.355
3014,57.32
3015,57.32
3016,57.275
3017,57.25
3018,57.225
3019,57.22
3020,57.21
3021,57.2
3022,57.22
3023,57.2191
3024,57.21
3025,57.23
3026,57.24
3027,57.25899999999999
3028,57.24
3029,57.24
3030,57.205
3031,57.19
3032,57.17
3033,57.16
3034,57.15
3035,57.17
3036,57.19
3037,57.2
3038,57.205
3039,57.205
3040,57.195
3041,57.2
3042,57.21
3043,57.23
3044,57.2258
3045,57.26
3046,57.265
3047,57.23
3048,57.205
3049,57.153
3050,57.15
3051,57.16
3052,57.165
3053,57.18
3054,57.17
3055,57.15
3056,57.1875
3057,57.21
3058,57.22
3059,57.215
3060,57.22
3061,57.1708
3062,57.18600000000002
3063,57.185
3064,57.13
3065,57.16
3066,57.2
3067,57.195
3068,57.1951
3069,57.21
3070,57.22
3071,57.2
3072,57.19
3073,57.19
3074,57.165
3075,57.155
3076,57.19
3077,57.15
3078,57.18
3079,57.195
3080,57.19
3081,57.19
3082,57.19
3083,57.15
3084,57.155
3085,57.16
3086,57.16
3087,57.18
3088,57.15
3089,57.125
3090,57.135
3091,57.15
3092,57.16
3093,57.16
3094,57.18
3095,57.2
3096,57.22
3097,57.25
3098,57.25
3099,57.29
3100,57.3
3101,57.31
3102,57.2875
3103,57.26
3104,57.27
3105,57.26
3106,57.235
3107,57.24
3108,57.275
3109,57.299
3110,57.2558
3111,57.2699
3112,57.3
3113,57.27
3114,57.27
3115,57.27
3116,57.24
3117,57.245
3118,57.255
3119,57.2737
3120,57.23
3121,58.05
3122,58.04
3123,58.19
3124,58.16
3125,58.15
3126,58.035
3127,58.0398
3128,58.05
3129,58.1
3130,58.03
3131,58.02
3132,57.901
3133,57.8963
3134,58.085
3135,58.14
3136,58.07
3137,57.995
3138,57.971
3139,58.02
3140,57.89
3141,57.93
3142,57.98
3143,57.84
3144,57.81
3145,57.8
3146,57.94
3147,57.85
3148,57.8
3149,57.84
3150,57.87
3151,57.99
3152,57.9
3153,58.025
3154,57.9499
3155,57.91
3156,58.05
3157,58.03
3158,58.035
3159,58.03
3160,58.03
3161,58.04600000000002
3162,58.02
3163,58.02
3164,58.02
3165,57.99
3166,57.98
3167,57.944
3168,57.93
3169,57.91
3170,57.89
3171,57.91
3172,57.915
3173,57.89
3174,57.855
3175,57.83
3176,57.8
3177,57.81
3178,57.74
3179,57.71
3180,57.73
3181,57.745
3182,57.695
3183,57.6799
3184,57.63
3185,57.6457
3186,57.681
3187,57.71
3188,57.7
3189,57.705
3190,57.705
3191,57.6854
3192,57.71
3193,57.68
3194,57.68
3195,57.7164
3196,57.68
3197,57.685
3198,57.7
3199,57.68
3200,57.65
3201,57.7
3202,57.8
3203,57.85
3204,57.9154
3205,57.959
3206,57.9454
3207,57.95
3208,57.92
3209,57.949
3210,57.94
3211,57.94
3212,57.94
3213,57.94
3214,57.94
3215,57.95
3216,57.95
3217,57.92
3218,57.92
3219,57.9356
3220,57.895
3221,57.91
3222,57.92
3223,57.945
3224,57.9399
3225,57.9285
3226,57.935
3227,57.92
3228,57.91
3229,57.8756
3230,57.9
3231,57.9
3232,57.89
3233,57.905
3234,57.90600000000001
3235,57.91
3236,57.9
3237,57.905
3238,57.895
3239,57.895
3240,57.9
3241,57.8956
3242,57.895
3243,57.92
3244,57.91
3245,57.9
3246,57.9
3247,57.9
3248,57.9
3249,57.895
3250,57.8999
3251,57.89
3252,57.89
3253,57.86
3254,57.835
3255,57.83
3256,57.85
3257,57.8648
3258,57.8662
3259,57.795
3260,57.7862
3261,57.795
3262,57.75
3263,57.72
3264,57.73
3265,57.73
3266,57.7301
3267,57.73
3268,57.7299
3269,57.72
3270,57.725
3271,57.7445
3272,57.745
3273,57.76
3274,57.77
3275,57.79
3276,57.7982
3277,57.82
3278,57.8
3279,57.81
3280,57.82
3281,57.816
3282,57.83
3283,57.815
3284,57.8257
3285,57.82
3286,57.83
3287,57.815
3288,57.819
3289,57.816
3290,57.82
3291,57.81
3292,57.815
3293,57.83
3294,57.83
3295,57.835
3296,57.839
3297,57.84
3298,57.84
3299,57.87
3300,57.9
3301,57.92
3302,57.92
3303,57.95
3304,57.95
3305,57.98
3306,57.97
3307,57.965
3308,57.9392
3309,57.9
3310,57.92
3311,57.919
3312,57.935
3313,57.9458
3314,57.94
3315,57.96
3316,57.96
3317,57.97
3318,57.99
3319,57.965
3320,58.005
3321,57.98
3322,58.01
3323,58.027
3324,58.0
3325,57.995
3326,57.997
3327,58.0
3328,58.0
3329,57.986
3330,58.0
3331,58.06
3332,58.075
3333,58.115
3334,58.13
3335,58.16
3336,58.17
3337,58.185
3338,58.145
3339,58.155
3340,58.145
3341,58.165
3342,58.19
3343,58.195
3344,58.1982
3345,58.225
3346,58.22
3347,58.215
3348,58.225
3349,58.22
3350,58.22
3351,58.18
3352,58.12
3353,58.12
3354,58.1238
3355,58.12
3356,58.09
3357,58.1178
3358,58.1184
3359,58.1
3360,58.1
3361,58.1
3362,58.1058
3363,58.1262
3364,58.11
3365,58.1014
3366,58.1
3367,58.1
3368,58.1
3369,58.1
3370,58.1
3371,58.125
3372,58.14
3373,58.1475
3374,58.15
3375,58.15
3376,58.144
3377,58.18
3378,58.19
3379,58.1985
3380,58.1999
3381,58.209
3382,58.225
3383,58.2075
3384,58.2
3385,58.21
3386,58.17
3387,58.175
3388,58.21
3389,58.22
3390,58.215
3391,58.19
3392,58.165
3393,58.19
3394,58.19
3395,58.185
3396,58.175
3397,58.179
3398,58.17
3399,58.1301
3400,58.155
3401,58.15
3402,58.175
3403,58.165
3404,58.176
3405,58.17
3406,58.19
3407,58.17
3408,58.18
3409,58.17
3410,58.1601
3411,58.1664
3412,58.15
3413,58.1201
3414,58.11
3415,58.13
3416,58.13
3417,58.12
3418,58.12
3419,58.12
3420,58.11
3421,58.11
3422,58.13
3423,58.13
3424,58.155
3425,58.12
3426,58.13
3427,58.135
3428,58.16
3429,58.16
3430,58.16
3431,58.12
3432,58.12
3433,58.121
3434,58.1
3435,58.11
3436,58.107
3437,58.1
3438,58.1
3439,58.1
3440,58.1092
3441,58.11
3442,58.109
3443,58.1118
3444,58.11
3445,58.11
3446,58.11
3447,58.11
3448,58.12
3449,58.12
3450,58.11
3451,58.11
3452,58.115
3453,58.1
3454,58.11
3455,58.11
3456,58.12
3457,58.1445
3458,58.1
3459,58.11
3460,58.13
3461,58.13
3462,58.125
3463,58.13
3464,58.139
3465,58.125
3466,58.14
3467,58.13
3468,58.13
3469,58.1459
3470,58.145
3471,58.11
3472,58.095
3473,58.09
3474,58.09
3475,58.109
3476,58.1
3477,58.11
3478,58.11
3479,58.125
3480,58.15
3481,58.12
3482,58.13
3483,58.135
3484,58.135
3485,58.14
3486,58.12
3487,58.1141
3488,58.12
3489,58.11
3490,58.095
3491,58.07
3492,58.09
3493,58.09
3494,58.085
3495,58.08
3496,58.08
3497,58.035
3498,58.045
3499,58.03
3500,58.09
3501,58.09
3502,58.1
3503,58.14
3504,58.14
3505,58.14
3506,58.155
3507,58.15
3508,58.15
3509,58.135
3510,58.2
3511,59.05
3512,58.9
3513,58.8099
3514,58.885
3515,58.78
3516,58.8
3517,58.64
3518,58.59
3519,58.605
3520,58.53
3521,58.57
3522,58.47
3523,58.57
3524,58.42
3525,58.4646
3526,58.36
3527,58.32
3528,58.2899
3529,58.3
3530,58.39
3531,58.36
3532,58.36
3533,58.41
3534,58.46
3535,58.405
3536,58.49
3537,58.475
3538,58.5
3539,58.495
3540,58.385
3541,58.36
3542,58.35
3543,58.3599
3544,58.32
3545,58.31
3546,58.325
3547,58.35
3548,58.425
3549,58.4
3550,58.35
3551,58.3099
3552,58.24
3553,58.2
3554,58.135
3555,58.2
3556,58.2227
3557,58.28
3558,58.315
3559,58.3099
3560,58.22
3561,58.225
3562,58.27
3563,58.245
3564,58.21
3565,58.27
3566,58.26600000000001
3567,58.27
3568,58.255
3569,58.295
3570,58.29600000000002
3571,58.33
3572,58.35
3573,58.35
3574,58.355
3575,58.35
3576,58.345
3577,58.285
3578,58.225
3579,58.269
3580,58.27
3581,58.28
3582,58.3
3583,58.27
3584,58.26
3585,58.24
3586,58.2152
3587,58.22
3588,58.22
3589,58.23
3590,58.19
3591,58.2162
3592,58.21
3593,58.25
3594,58.26
3595,58.3062
3596,58.299
3597,58.25
3598,58.2858
3599,58.29
3600,58.27
3601,58.3
3602,58.29
3603,58.27
3604,58.27
3605,58.22
3606,58.2199
3607,58.23
3608,58.28
3609,58.3
3610,58.28
3611,58.23
3612,58.21
3613,58.25
3614,58.24
3615,58.23
3616,58.24
3617,58.28
3618,58.305
3619,58.29
3620,58.255
3621,58.27
3622,58.3
3623,58.3
3624,58.27
3625,58.265
3626,58.26
3627,58.255
3628,58.27
3629,58.3
3630,58.275
3631,58.2859
3632,58.28
3633,58.29
3634,58.28
3635,58.2899
3636,58.28
3637,58.285
3638,58.28
3639,58.26
3640,58.26
3641,58.26
3642,58.2368
3643,58.24
3644,58.25
3645,58.3
3646,58.32
3647,58.325
3648,58.305
3649,58.3027
3650,58.3
3651,58.33
3652,58.32
3653,58.35
3654,58.335
3655,58.31
3656,58.2962
3657,58.31
3658,58.28
3659,58.28
3660,58.3
3661,58.3
3662,58.33
3663,58.3401
3664,58.36
3665,58.36600000000002
3666,58.351000000000006
3667,58.315
3668,58.29
3669,58.305
3670,58.295
3671,58.295
3672,58.2978
3673,58.3
3674,58.279
3675,58.28
3676,58.25
3677,58.25
3678,58.26
3679,58.26
3680,58.24100000000002
3681,58.255
3682,58.255
3683,58.26
3684,58.255
3685,58.255
3686,58.2558
3687,58.26
3688,58.255
3689,58.24
3690,58.245
