,GOOGL
1868,803.6499999999999
1869,803.5499999999997
1870,803.47
1871,802.695
1872,803.4099999999999
1873,803.85
1874,803.32
1875,803.5299999999999
1876,803.64
1877,803.0399999999997
1878,803.8299
1879,803.64
1880,803.4925
1881,803.83
1882,803.7899999999997
1883,803.39
1884,803.3275
1885,803.39
1886,802.825
1887,803.3999999999999
1888,803.0499999999997
1889,802.9199999999997
1890,802.72
1891,803.13
1892,802.87
1893,802.725
1894,802.7899999999997
1895,802.4199999999997
1896,801.9099999999999
1897,801.9555
1898,801.6
1899,802.0
1900,801.1
1901,801.6
1902,801.87
1903,802.5399999999997
1904,802.63
1905,802.37
1906,802.419
1907,802.38
1908,801.6
1909,801.59
1910,801.83
1911,801.5
1912,801.1699999999997
1913,800.71
1914,801.18
1915,801.31
1916,800.715
1917,800.955
1918,800.935
1919,800.11
1920,799.94
1921,800.7999999999997
1922,801.12
1923,801.19
1924,800.82
1925,800.23
1926,800.325
1927,800.47
1928,800.34
1929,800.7975
1930,800.86
1931,800.49
1932,800.395
1933,800.47
1934,800.97
1935,801.46
1936,802.09
1937,801.885
1938,802.2999999999997
1939,802.27
1940,802.02
1941,801.1471
1942,801.44
1943,801.18
1944,801.305
1945,801.33
1946,801.33
1947,801.095
1948,800.7799999999999
1949,801.1175
1950,800.94
1951,796.841
1952,796.14
1953,797.57
1954,799.279
1955,799.835
1956,801.0
1957,801.32
1958,801.1499999999999
1959,799.5499999999997
1960,798.12
1961,798.48
1962,797.58
1963,797.5499999999997
1964,798.4099999999999
1965,799.341
1966,800.12
1967,799.75
1968,798.2799999999999
1969,797.49
1970,798.0299999999999
1971,798.7999999999997
1972,798.695
1973,798.58
1974,798.39
1975,798.61
1976,798.9249999999997
1977,799.13
1978,800.31
1979,800.57
1980,801.3775
1981,801.575
1982,801.37
1983,800.9199999999997
1984,801.095
1985,800.68
1986,800.46
1987,799.74
1988,799.81
1989,800.0
1990,799.62
1991,799.93
1992,798.9437
1993,797.1005
1994,797.74
1995,798.62
1996,798.735
1997,797.88
1998,799.23
1999,797.975
2000,798.01
2001,797.86
2002,798.33
2003,799.1749999999997
2004,799.02
2005,799.305
2006,799.12
2007,799.4049999999999
2008,799.1
2009,798.94
2010,798.7999999999997
2011,799.9249999999997
2012,800.075
2013,799.9099999999999
2014,800.1699999999997
2015,799.8359
2016,798.8714999999999
2017,799.685
2018,800.11
2019,799.31
2020,799.2999999999997
2021,798.61
2022,797.7999999999997
2023,798.0
2024,798.7799999999999
2025,798.365
2026,797.93
2027,798.1793
2028,798.0225
2029,798.11
2030,798.2188
2031,797.95
2032,797.145
2033,796.87
2034,796.59
2035,796.605
2036,797.47
2037,796.86
2038,797.01
2039,797.115
2040,796.59
2041,797.09
2042,797.6474
2043,797.695
2044,797.3999999999999
2045,797.56
2046,797.36
2047,797.87
2048,797.5449999999997
2049,797.7
2050,797.84
2051,797.89
2052,797.9099999999999
2053,797.71
2054,797.27
2055,797.195
2056,796.955
2057,796.2799999999999
2058,796.4674999999999
2059,796.35
2060,795.1454999999999
2061,794.71
2062,794.7
2063,795.31
2064,795.37
2065,795.2999999999997
2066,795.7
2067,796.46
2068,796.225
2069,796.2999999999997
2070,796.24
2071,796.58
2072,795.94
2073,795.6499999999999
2074,795.47
2075,795.9075
2076,795.7812
2077,795.745
2078,795.73
2079,795.84
2080,795.6599999999999
2081,795.82
2082,796.0
2083,796.01
2084,796.0299999999999
2085,796.5
2086,796.6699999999997
2087,796.82
2088,797.09
2089,796.9946
2090,797.09
2091,797.6
2092,797.06
2093,796.8999999999999
2094,796.58
2095,796.6649999999997
2096,796.436
2097,796.35
2098,796.31
2099,795.69
2100,796.13
2101,796.45
2102,796.23
2103,796.7
2104,796.2875
2105,796.25
2106,796.4099999999999
2107,796.37
2108,796.3125
2109,796.4914999999999
2110,796.5299999999999
2111,796.95
2112,797.13
2113,797.2545
2114,797.1725
2115,797.2899999999997
2116,797.21
2117,797.2899999999997
2118,797.5
2119,797.9249999999997
2120,797.89
2121,798.39
2122,798.56
2123,798.5349999999999
2124,798.5
2125,798.37
2126,798.49
2127,798.3999999999999
2128,798.27
2129,797.8999999999999
2130,797.7999999999997
2131,797.7075
2132,797.84
2133,798.01
2134,798.18
2135,798.22
2136,798.595
2137,797.9063999999997
2138,798.0499999999997
2139,798.19
2140,798.02
2141,797.6599999999999
2142,798.33
2143,798.33
2144,798.7
2145,798.68
2146,798.7799999999999
2147,799.0
2148,799.5
2149,799.07
2150,799.13
2151,799.11
2152,798.74
2153,798.81
2154,798.94
2155,798.5
2156,798.37
2157,798.08
2158,797.6599999999999
2159,797.1599999999999
2160,797.08
2161,797.37
2162,796.21
2163,796.235
2164,796.38
2165,796.21
2166,796.485
2167,795.77
2168,795.38
2169,795.76
2170,795.25
2171,795.07
2172,795.305
2173,795.48
2174,794.96
2175,795.245
2176,795.8389999999997
2177,795.705
2178,795.845
2179,795.9199999999997
2180,795.57
2181,796.18
2182,796.495
2183,796.488
2184,796.01
2185,795.95
2186,796.76
2187,796.49
2188,796.95
2189,797.21
2190,797.86
2191,797.5299999999999
2192,797.34
2193,797.64
2194,796.9099999999999
2195,797.0210000000003
2196,797.36
2197,797.19
2198,796.5299999999999
2199,796.705
2200,796.63
2201,796.56
2202,795.7799999999999
2203,795.99
2204,796.2999999999997
2205,797.02
2206,797.22
2207,797.47
2208,797.23
2209,796.96
2210,796.8999999999999
2211,797.086
2212,796.98
2213,797.24
2214,796.73
2215,796.9199999999997
2216,797.0689999999997
2217,796.87
2218,796.765
2219,796.89
2220,796.59
2221,797.09
2222,796.975
2223,796.95
2224,796.43
2225,796.7799999999999
2226,796.5499999999997
2227,797.0499999999997
2228,797.4393999999999
2229,797.765
2230,797.87
2231,798.2232
2232,798.49
2233,798.61
2234,798.4199999999997
2235,798.38
2236,798.44
2237,797.82
2238,798.1599999999999
2239,798.205
2240,798.205
2241,798.82
2242,798.5
2243,798.715
2244,798.85
2245,798.7799999999999
2246,799.0
2247,799.0
2248,799.015
2249,799.08
2250,798.69
2251,798.87
2252,798.85
2253,799.2899999999997
2254,799.14
2255,798.94
2256,799.2697
2257,798.97
2258,799.33
2259,799.1599999999999
2260,798.6699999999997
2261,799.36
2262,799.6486
2263,799.52
2264,799.46
2265,799.49
2266,799.1599999999999
2267,799.579
2268,799.13
2269,799.51
2270,799.6499999999999
2271,799.86
2272,799.38
2273,799.93
2274,800.0
2275,799.81
2276,799.5
2277,799.81
2278,800.11
2279,799.5
2280,799.72
2281,799.9199999999997
2282,800.21
2283,800.34
2284,800.3430000000003
2285,800.11
2286,800.1499999999999
2287,799.94
2288,799.99
2289,800.0299999999999
2290,799.77
2291,799.6699999999997
2292,799.01
2293,798.5499999999997
2294,798.71
2295,799.09
2296,799.0299999999999
2297,798.9099999999999
2298,799.6599999999999
2299,799.43
2300,799.52
2301,799.7299
2302,799.73
2303,799.83
2304,799.7849999999999
2305,799.645
2306,799.2899
2307,799.012
2308,799.043
2309,798.99
2310,798.84
2311,798.9099999999999
2312,799.2999999999997
2313,799.0
2314,799.9999
2315,799.7999999999997
2316,799.7899999999997
2317,799.89
2318,799.95
2319,800.3999999999999
2320,800.31
2321,800.0249999999999
2322,800.27
2323,800.81
2324,800.99
2325,801.24
2326,801.7124999999999
2327,801.9199999999997
2328,801.4199999999997
2329,801.4049999999999
2330,801.08
2331,801.12
2332,800.82
2333,800.5399999999997
2334,799.7766
2335,799.69
2336,799.5399999999997
2337,799.56
2338,799.26
2339,799.26
2340,800.12
2341,799.3372
2342,798.2
2343,798.71
2344,797.6499999999999
2345,797.36
2346,797.61
2347,797.7555
2348,797.5499999999997
2349,797.52
2350,798.23
2351,798.68
2352,798.005
2353,798.0
2354,797.68
2355,797.445
2356,797.96
2357,798.12
2358,799.12
2359,798.33
2360,797.83
2361,797.7
2362,796.7
2363,797.01
2364,796.49
2365,795.2999999999997
2366,795.485
2367,795.36
2368,795.5449999999997
2369,795.5499999999997
2370,796.11
2371,796.395
2372,795.1699999999997
2373,795.158
2374,795.56
2375,795.7999999999997
2376,795.7949999999997
2377,794.5399999999997
2378,793.935
2379,793.6599999999999
2380,793.87
2381,793.87
2382,793.52
2383,793.19
2384,794.36
2385,794.71
2386,795.7
2387,795.5399999999997
2388,795.77
2389,795.6
2390,795.51
2391,795.711
2392,795.6
2393,795.26
2394,794.6927
2395,794.7799999999999
2396,794.19
2397,793.23
2398,794.21
2399,794.63
2400,794.6300999999999
2401,794.2799999999999
2402,794.115
2403,793.95
2404,793.8755
2405,794.0399999999997
2406,793.96
2407,794.2899999999997
2408,794.11
2409,794.73
2410,794.63
2411,795.12
2412,794.6699999999997
2413,795.4199999999997
2414,795.0698
2415,794.5
2416,794.7949999999997
2417,794.89
2418,794.465
2419,794.975
2420,794.86
2421,795.331
2422,795.36
2423,795.0
2424,794.245
2425,794.97
2426,794.755
2427,794.77
2428,794.946
2429,794.8823999999997
2430,794.565
2431,794.7
2432,794.8732999999999
2433,794.7999999999997
2434,795.21
2435,794.7
2436,795.01
2437,794.64
2438,794.835
2439,794.96
2440,795.0
2441,795.5399999999997
2442,795.5499999999997
2443,795.61
2444,795.01
2445,795.495
2446,795.48
2447,795.615
2448,795.38
2449,795.6089999999997
2450,795.0399999999997
2451,795.6
2452,795.35
2453,795.72
2454,795.83
2455,795.865
2456,795.855
2457,795.5
2458,795.865
2459,795.2999999999997
2460,795.06
2461,795.69
2462,795.36
2463,795.47
2464,795.64
2465,795.6699999999997
2466,795.2999999999997
2467,795.5512999999999
2468,795.76
2469,795.6699999999997
2470,795.0299999999999
2471,795.0
2472,795.0449999999997
2473,795.34
2474,795.19
2475,795.69
2476,795.01
2477,795.02
2478,795.02
2479,794.86
2480,794.82
2481,795.0499999999997
2482,795.08
2483,795.44
2484,795.61
2485,796.34
2486,796.31
2487,796.4110000000003
2488,796.48
2489,796.06
2490,796.27
2491,795.93
2492,796.23
2493,795.8999999999999
2494,795.98
2495,796.1749999999997
2496,795.94
2497,796.0399999999997
2498,795.94
2499,796.13
2500,795.84
2501,796.1699999999997
2502,796.1599999999999
2503,795.5422999999997
2504,795.31
2505,795.2700999999997
2506,795.5249999999999
2507,795.4099999999999
2508,795.3999999999999
2509,795.6599999999999
2510,795.22
2511,795.11
2512,795.12
2513,794.715
2514,794.77
2515,794.7899999999997
2516,794.9199999999997
2517,794.88
2518,794.82
2519,794.5299999999999
2520,794.48
2521,794.34
2522,794.34
2523,794.43
2524,794.305
2525,794.1699999999997
2526,794.5499999999997
2527,794.3999999999999
2528,794.2999999999997
2529,794.89
2530,795.0
2531,795.1499999999999
2532,795.11
2533,794.98
2534,794.9199999999997
2535,794.72
2536,794.72
2537,794.85
2538,794.3999999999999
2539,794.5779999999999
2540,794.37
2541,794.5449999999997
2542,794.46
2543,794.32
2544,794.2999999999997
2545,794.2187
2546,794.6499999999999
2547,794.38
2548,794.6699999999997
2549,794.5299999999999
2550,794.34
2551,794.44
2552,794.51
2553,794.83
2554,795.325
2555,794.7899999999997
2556,795.21
2557,795.0499999999997
2558,795.065
2559,794.89
2560,794.8999999999999
2561,795.12
2562,794.87
2563,795.18
2564,794.81
2565,795.1522999999999
2566,794.86
2567,794.6599999999999
2568,794.4199999999997
2569,794.74
2570,794.47
2571,794.68
2572,794.9199999999997
2573,794.97
2574,794.94
2575,795.01
2576,795.0399999999997
2577,795.14
2578,795.13
2579,795.3699
2580,795.23
2581,795.51
2582,795.4099999999999
2583,795.34
2584,795.09
2585,795.0399999999997
2586,794.88
2587,794.7999999999997
2588,795.08
2589,794.9999
2590,794.49
2591,794.52
2592,794.64
2593,794.86
2594,794.7999999999997
2595,795.0
2596,795.11
2597,794.58
2598,794.84
2599,794.7348
2600,795.13
2601,794.97
2602,794.77
2603,794.93
2604,795.0499999999997
2605,794.98
2606,794.88
2607,795.35
2608,795.48
2609,795.4199999999997
2610,795.32
2611,795.58
2612,795.5446
2613,795.31
2614,795.5349999999999
2615,795.82
2616,795.71
2617,795.39
2618,795.35
2619,795.75
2620,795.685
2621,795.77
2622,795.75
2623,795.93
2624,796.14
2625,795.7899999999997
2626,796.0499999999997
2627,796.27
2628,795.88
2629,795.6499999999999
2630,795.52
2631,795.99
2632,796.0449999999997
2633,796.0499999999997
2634,796.1549999999999
2635,796.4099999999999
2636,796.2999999999997
2637,796.25
2638,796.43
2639,796.0498999999999
2640,795.39
2641,795.9715
2642,796.0
2643,795.9149
2644,796.11
2645,796.14
2646,796.4199999999997
2647,796.0499999999997
2648,796.23
2649,796.07
2650,795.63
2651,795.74
2652,795.5701
2653,796.0499999999997
2654,796.0449999999997
2655,796.33
2656,796.34
2657,796.1699999999997
2658,795.995
2659,796.185
2660,796.11
2661,796.2
2662,796.765
2663,796.51
2664,796.69
2665,796.75
2666,796.95
2667,796.77
2668,796.75
2669,797.12
2670,796.7999999999997
2671,796.94
2672,796.8999999999999
2673,796.8999999999999
2674,796.975
2675,796.86
2676,796.8725
2677,796.97
2678,797.18
2679,797.4249999999997
2680,797.33
2681,797.5499999999997
2682,797.68
2683,797.32
2684,797.1499999999999
2685,797.39
2686,797.6599
2687,797.3078
2688,797.058
2689,797.0548
2690,796.81
2691,797.0
2692,797.11
2693,797.4199999999997
2694,797.3624999999997
2695,797.315
2696,797.69
2697,797.35
2698,797.7
2699,797.4147
2700,797.27
2701,797.4799
2702,797.0399999999997
2703,797.34
2704,797.09
2705,797.235
2706,797.19
2707,797.25
2708,797.2899999999997
2709,797.43
2710,797.3999999999999
2711,797.455
2712,797.44
2713,797.255
2714,797.38
2715,797.51
2716,797.48
2717,797.7799999999999
2718,797.7999999999997
2719,797.7999999999997
2720,798.1699999999997
2721,798.31
2722,798.43
2723,797.935
2724,798.065
2725,798.1599999999999
2726,797.96
2727,797.97
2728,798.1699999999997
2729,798.21
2730,798.9199999999997
2731,798.12
2732,797.94
2733,797.6
2734,797.0299999999999
2735,795.9099999999999
2736,796.97
2737,797.0
2738,797.02
2739,797.73
2740,797.48
2741,797.69
2742,797.7055
2743,797.72
2744,797.7999999999997
2745,798.22
2746,798.57
2747,798.64
2748,798.5
2749,798.73
2750,798.9249999999997
2751,799.39
2752,799.25
2753,799.3121999999997
2754,799.2038999999999
2755,799.2899999999997
2756,798.87
2757,798.43
2758,798.1699999999997
2759,797.48
2760,797.88
2761,797.52
2762,797.39
2763,796.3999999999999
2764,796.575
2765,795.71
2766,796.125
2767,795.0
2768,794.6699999999997
2769,795.1599999999999
2770,794.85
2771,794.7971999999999
2772,794.74
2773,794.6599999999999
2774,794.085
2775,794.31
2776,794.86
2777,794.9099999999999
2778,794.9099999999999
2779,794.96
2780,795.24
2781,795.325
2782,796.39
2783,795.8960000000003
2784,795.87
2785,795.8608
2786,795.825
2787,796.43
2788,796.125
2789,796.35
2790,796.4249999999997
2791,796.5299999999999
2792,796.2999999999997
2793,796.3999999999999
2794,796.43
2795,796.0000999999999
2796,796.5299999999999
2797,797.08
2798,796.73
2799,797.39
2800,797.316
2801,797.7799999999999
2802,797.5499999999997
2803,798.3999999999999
2804,798.33
2805,798.33
2806,798.26
2807,798.4049999999999
2808,798.1
2809,797.86
2810,798.02
2811,798.81
2812,799.2999999999997
2813,799.58
2814,799.81
2815,799.6499999999999
2816,799.3999999999999
2817,799.445
2818,799.7899999999997
2819,799.6
2820,799.855
2821,799.47
2822,799.31
2823,799.2899999999997
2824,799.25
2825,798.9199999999997
2826,799.0299
2827,798.31
2828,798.409
2829,798.0299999999999
2830,797.9199999999997
2831,797.5299999999999
2832,797.21
2833,796.75
2834,796.56
2835,796.87
2836,796.76
2837,796.965
2838,796.9199999999997
2839,797.2999999999997
2840,797.875
2841,797.99
2842,798.1549999999999
2843,797.87
2844,797.8999999999999
2845,797.27
2846,798.0
2847,797.8999999999999
2848,797.7799999999999
2849,797.94
2850,797.5249999999999
2851,797.7325
2852,797.94
2853,797.94
2854,798.01
2855,797.7507
2856,797.6699999999997
2857,797.8201
2858,797.85
2859,797.59
2860,797.95
2861,797.8401
2862,798.1499999999999
2863,798.22
2864,798.34
2865,798.2849999999999
2866,798.1
2867,798.005
2868,797.94
2869,797.875
2870,797.83
2871,797.9366999999999
2872,798.18
2873,798.0802999999999
2874,798.12
2875,798.09
2876,798.31
2877,798.13
2878,798.5399999999997
2879,798.58
2880,798.39
2881,798.45
2882,799.14
2883,799.14
2884,799.19
2885,798.98
2886,799.065
2887,799.08
2888,798.8430000000003
2889,799.075
2890,798.7
2891,798.5127999999999
2892,798.7
2893,798.6499999999999
2894,798.73
2895,798.9249999999997
2896,798.61
2897,798.72
2898,798.63
2899,798.11
2900,798.1599999999999
2901,798.2749999999999
2902,798.39
