,AMZN
1840,768.4199999999997
1841,768.24
1842,768.43
1843,768.72
1844,768.63
1845,768.57
1846,769.0
1847,768.94
1848,768.3995
1849,768.3389999999997
1850,768.6499999999999
1851,768.64
1852,768.93
1853,769.08
1854,768.98
1855,769.0349999999999
1856,769.06
1857,768.7949999999997
1858,768.8489999999997
1859,768.7899999999997
1860,767.97
1861,768.07
1862,768.07
1863,767.7894
1864,767.93
1865,767.59
1866,768.07
1867,768.4375999999999
1868,768.6499999999999
1869,768.75
1870,768.62
1871,768.44
1872,769.01
1873,769.0935
1874,768.8999999999999
1875,768.85
1876,768.8565
1877,768.77
1878,769.0
1879,768.98
1880,768.77
1881,768.8999999999999
1882,768.5299999999999
1883,768.35
1884,768.38
1885,768.36
1886,768.26
1887,768.3424999999999
1888,768.1699999999997
1889,767.98
1890,768.35
1891,768.22
1892,768.0299999999999
1893,768.4049999999999
1894,768.13
1895,768.21
1896,767.6699999999997
1897,767.7544
1898,767.61
1899,767.666
1900,767.2999999999997
1901,767.86
1902,767.94
1903,768.26
1904,768.24
1905,767.6
1906,767.62
1907,767.575
1908,766.77
1909,767.13
1910,766.7899999999997
1911,766.7899999999997
1912,766.6699999999997
1913,766.6
1914,766.69
1915,766.89
1916,766.2999999999997
1917,767.08
1918,767.45
1919,766.7799999999999
1920,766.84
1921,767.31
1922,767.385
1923,767.24
1924,767.2277
1925,767.11
1926,767.08
1927,767.055
1928,766.7989999999999
1929,767.0
1930,767.13
1931,767.0
1932,767.0399999999997
1933,767.375
1934,767.69
1935,767.618
1936,768.13
1937,767.882
1938,768.07
1939,768.1
1940,767.84
1941,767.76
1942,767.61
1943,767.58
1944,767.88
1945,767.93
1946,767.96
1947,767.685
1948,767.7
1949,767.87
1950,767.74
1951,764.51
1952,763.76
1953,763.5249999999999
1954,763.8999999999999
1955,764.2799999999999
1956,764.59
1957,764.7
1958,763.95
1959,762.35
1960,762.44
1961,762.0
1962,761.0499999999997
1963,760.0310000000003
1964,760.84
1965,761.9405
1966,761.8999999999999
1967,761.846
1968,762.37
1969,761.82
1970,762.57
1971,762.2899999999997
1972,761.75
1973,761.39
1974,760.5299999999999
1975,760.5499999999997
1976,761.39
1977,761.89
1978,762.52
1979,763.3999999999999
1980,763.1699999999997
1981,763.6
1982,763.005
1983,762.738
1984,762.31
1985,761.71
1986,761.56
1987,761.5958
1988,761.2799999999999
1989,761.4665
1990,761.71
1991,761.4099999999999
1992,761.56
1993,761.2799
1994,761.0
1995,761.37
1996,761.3157
1997,760.6865
1998,760.56
1999,760.11
2000,760.3510000000001
2001,760.1599999999999
2002,760.6389
2003,760.57
2004,761.325
2005,761.38
2006,760.95
2007,760.6
2008,760.6792
2009,760.9332
2010,761.14
2011,760.56
2012,760.09
2013,759.85
2014,759.61
2015,759.44
2016,758.82
2017,759.5601
2018,759.6210000000003
2019,759.7482
2020,759.64
2021,759.195
2022,759.01
2023,758.6208
2024,758.6
2025,758.5
2026,758.51
2027,758.0399999999997
2028,758.23
2029,758.31
2030,758.6199
2031,758.4477
2032,758.13
2033,757.84
2034,757.51
2035,757.45
2036,757.75
2037,757.56
2038,757.88
2039,757.4633999999999
2040,757.22
2041,757.4237
2042,757.755
2043,757.44
2044,757.6
2045,757.74
2046,758.0556
2047,758.31
2048,758.6
2049,758.6699999999997
2050,758.87
2051,758.69
2052,758.46
2053,758.71
2054,758.6798999999999
2055,758.85
2056,759.12
2057,759.0
2058,759.33
2059,759.0739999999997
2060,758.7549
2061,758.8889999999999
2062,758.7810000000003
2063,758.86
2064,758.96
2065,758.82
2066,759.0625
2067,759.0299999999999
2068,758.9412
2069,758.31
2070,757.835
2071,757.96
2072,758.1210000000003
2073,758.5499999999997
2074,758.5
2075,758.9261
2076,759.13
2077,758.82
2078,758.6738
2079,758.56
2080,758.63
2081,758.9199999999997
2082,758.7999999999997
2083,758.7622
2084,758.73
2085,759.25
2086,759.32
2087,759.5
2088,759.68
2089,759.6499999999999
2090,760.35
2091,760.23
2092,760.0299999999999
2093,760.32
2094,760.27
2095,760.1189999999997
2096,760.1310000000003
2097,759.6610000000003
2098,759.83
2099,759.58
2100,759.74
2101,759.591
2102,759.71
2103,760.13
2104,760.1385
2105,760.0249999999999
2106,760.262
2107,760.0499999999997
2108,760.1499999999999
2109,760.52
2110,760.84
2111,760.4175
2112,760.47
2113,760.6699999999997
2114,760.4654
2115,760.3057999999999
2116,759.9815999999997
2117,760.11
2118,760.25
2119,760.365
2120,760.26
2121,760.2784
2122,760.57
2123,760.5000999999999
2124,761.0
2125,761.21
2126,761.44
2127,761.4199999999997
2128,761.51
2129,761.02
2130,760.9692999999999
2131,760.9149999999997
2132,761.11
2133,761.14
2134,760.696
2135,760.7
2136,760.75
2137,760.2476
2138,760.421
2139,760.86
2140,760.821
2141,760.52
2142,761.19
2143,761.3999999999999
2144,761.36
2145,761.3999999999999
2146,761.37
2147,761.375
2148,761.5059
2149,761.37
2150,761.5100999999999
2151,761.5
2152,761.63
2153,761.49
2154,761.6389999999999
2155,761.558
2156,761.43
2157,760.85
2158,760.825
2159,760.01
2160,760.1499999999999
2161,760.1499999999999
2162,759.71
2163,759.6942
2164,759.6699999999997
2165,759.24
2166,759.6648
2167,759.2
2168,759.09
2169,758.7539999999997
2170,758.3510000000001
2171,758.68
2172,758.62
2173,758.9199999999997
2174,758.985
2175,758.56
2176,758.68
2177,758.6
2178,759.19
2179,758.76
2180,758.99
2181,758.87
2182,759.2
2183,758.87
2184,758.6649999999997
2185,758.6338
2186,758.7999999999997
2187,758.75
2188,759.2
2189,759.5
2190,760.0899
2191,759.7581
2192,759.86
2193,759.83
2194,759.773
2195,759.82
2196,760.14
2197,759.7418
2198,759.25
2199,759.39
2200,759.32
2201,759.27
2202,758.6699999999997
2203,758.74
2204,759.1699999999997
2205,759.44
2206,759.6725
2207,759.68
2208,759.81
2209,759.87
2210,760.09
2211,760.0942
2212,760.0
2213,760.0260000000003
2214,759.5000999999999
2215,759.64
2216,759.43
2217,759.7899999999997
2218,759.6
2219,759.7799999999999
2220,759.61
2221,759.2899999999997
2222,759.4739999999997
2223,759.33
2224,759.18
2225,759.34
2226,758.89
2227,758.9049999999999
2228,759.1072
2229,759.3999999999999
2230,759.72
2231,759.93
2232,760.06
2233,760.1649999999997
2234,760.7
2235,760.47
2236,760.3760000000003
2237,760.09
2238,760.2
2239,760.0499999999997
2240,760.0281
2241,760.2899999999997
2242,759.69
2243,760.1
2244,760.6599999999999
2245,760.43
2246,760.45
2247,760.459
2248,760.35
2249,760.48
2250,760.26
2251,760.0
2252,759.8999999999999
2253,760.1510000000003
2254,760.25
2255,760.265
2256,760.7002
2257,760.6186
2258,760.7949999999997
2259,759.9199999999997
2260,759.6212
2261,759.93
2262,759.8999999999999
2263,760.0
2264,760.02
2265,760.11
2266,760.11
2267,760.19
2268,760.21
2269,759.7899999999997
2270,760.1699999999997
2271,760.325
2272,760.4954
2273,760.4475
2274,760.27
2275,760.32
2276,760.2
2277,760.22
2278,760.3999999999999
2279,760.255
2280,760.22
2281,760.58
2282,761.0
2283,761.325
2284,761.49
2285,761.2999999999997
2286,761.34
2287,761.1599999999999
2288,761.48
2289,761.24
2290,761.51
2291,761.4099999999999
2292,761.1549999999999
2293,760.76
2294,760.2899999999997
2295,760.49
2296,760.3279999999999
2297,760.43
2298,760.2799999999999
2299,760.35
2300,760.87
2301,761.0571999999999
2302,761.4599
2303,761.68
2304,761.64
2305,761.5285
2306,761.43
2307,761.69
2308,761.6599999999999
2309,761.2401
2310,761.27
2311,761.3999999999999
2312,761.51
2313,761.5225
2314,761.98
2315,761.985
2316,761.8999999999999
2317,762.0399
2318,761.86
2319,761.61
2320,761.6699999999997
2321,761.61
2322,761.5399999999997
2323,761.7999999999997
2324,762.4099999999999
2325,762.7201
2326,762.845
2327,762.94
2328,762.6560000000003
2329,762.14
2330,761.84
2331,761.9049999999999
2332,761.865
2333,761.7899999999997
2334,761.6699999999997
2335,761.4049999999999
2336,761.435
2337,761.23
2338,760.685
2339,760.63
2340,760.58
2341,757.74
2342,757.99
2343,757.5299999999999
2344,756.51
2345,756.77
2346,756.0399999999997
2347,756.07
2348,756.2
2349,756.7799999999999
2350,756.4519
2351,756.5099
2352,758.07
2353,757.74
2354,758.23
2355,758.2999999999997
2356,758.85
2357,758.63
2358,758.3999999999999
2359,757.7799999999999
2360,756.82
2361,756.24
2362,755.58
2363,756.1989999999997
2364,755.2260000000001
2365,755.7419999999997
2366,755.796
2367,756.2799999999999
2368,756.73
2369,756.56
2370,756.4099999999999
2371,756.446
2372,756.18
2373,756.066
2374,756.12
2375,756.3089
2376,756.52
2377,756.01
2378,755.7
2379,754.8999999999999
2380,754.84
2381,755.0
2382,755.6394
2383,755.9099999999999
2384,755.85
2385,756.87
2386,757.2348
2387,756.96
2388,757.51
2389,757.2445
2390,757.2
2391,757.238
2392,756.98
2393,756.94
2394,756.34
2395,756.0299999999999
2396,756.2
2397,755.9089
2398,755.7999999999997
2399,755.7799999999999
2400,755.51
2401,755.6499999999999
2402,755.62
2403,755.4208999999997
2404,755.7280000000003
2405,755.635
2406,755.85
2407,756.0
2408,755.47
2409,755.43
2410,755.6599999999999
2411,755.9169999999997
2412,755.715
2413,756.33
2414,756.2566
2415,756.13
2416,756.13
2417,756.06
2418,755.995
2419,755.7999999999997
2420,755.585
2421,755.6499999999999
2422,755.39
2423,755.46
2424,755.2
2425,755.68
2426,755.9498999999997
2427,756.015
2428,755.7849999999999
2429,755.755
2430,755.68
2431,755.6
2432,755.88
2433,755.7899999999997
2434,756.062
2435,756.14
2436,756.33
2437,755.9099999999999
2438,755.7999999999997
2439,755.84
2440,755.945
2441,756.23
2442,755.8391
2443,755.9199999999997
2444,755.7999999999997
2445,755.89
2446,755.005
2447,754.99
2448,753.4149999999997
2449,754.09
2450,753.7799999999999
2451,753.18
2452,754.02
2453,754.45
2454,753.58
2455,753.37
2456,753.26
2457,752.5499999999997
2458,752.71
2459,752.2799999999999
2460,752.68
2461,752.5
2462,753.8999999999999
2463,754.35
2464,754.37
2465,754.36
2466,754.23
2467,754.4199999999997
2468,754.72
2469,754.61
2470,754.06
2471,754.2899999999997
2472,754.59
2473,754.51
2474,754.038
2475,754.39
2476,754.3999999999999
2477,754.45
2478,754.64
2479,754.5
2480,755.33
2481,755.135
2482,755.2999999999997
2483,755.76
2484,755.875
2485,756.0
2486,755.985
2487,756.5299999999999
2488,756.98
2489,757.0
2490,756.8999999999999
2491,756.49
2492,756.204
2493,756.0
2494,756.06
2495,756.6
2496,756.0399999999997
2497,756.2
2498,755.818
2499,755.9199999999997
2500,755.89
2501,756.1889999999999
2502,756.0
2503,755.68
2504,755.93
2505,755.25
2506,755.49
2507,755.2482
2508,755.39
2509,755.3999999999999
2510,755.33
2511,754.7333999999997
2512,754.2246
2513,754.14
2514,754.052
2515,754.008
2516,754.24
2517,754.12
2518,753.9597
2519,753.6690999999997
2520,753.5566999999999
2521,753.21
2522,753.0779999999999
2523,753.3430000000003
2524,753.22
2525,753.4199999999997
2526,753.4874999999997
2527,753.57
2528,753.6699999999997
2529,754.0091
2530,753.835
2531,754.1852
2532,754.1356
2533,754.3189999999997
2534,754.23
2535,754.0499999999997
2536,753.9199999999997
2537,753.86
2538,753.33
2539,753.8233
2540,754.0299999999999
2541,753.98
2542,754.0399999999997
2543,754.02
2544,754.0499999999997
2545,754.0399999999997
2546,753.89
2547,753.93
2548,754.0499999999997
2549,753.75
2550,754.0399999999997
2551,753.9307999999999
2552,753.75
2553,753.81
2554,754.1
2555,753.6699999999997
2556,754.0399999999997
2557,754.01
2558,754.1499999999999
2559,753.99
2560,754.2899999999997
2561,754.19
2562,754.2944999999999
2563,754.181
2564,754.4256
2565,754.73
2566,754.6
2567,754.18
2568,753.98
2569,753.97
2570,753.89
2571,754.0
2572,754.0299999999999
2573,753.98
2574,754.1
2575,753.98
2576,754.1640999999997
2577,754.21
2578,754.23
2579,754.26
2580,754.2799999999999
2581,754.23
2582,754.1549999999999
2583,754.1
2584,753.8917
2585,753.6834
2586,753.68
2587,753.88
2588,753.86
2589,753.9412999999997
2590,753.7374999999997
2591,753.81
2592,753.89
2593,753.99
2594,753.75
2595,753.7799999999999
2596,753.6268999999999
2597,753.2
2598,753.35
2599,753.3999999999999
2600,753.64
2601,753.58
2602,753.5082999999997
2603,753.52
2604,753.96
2605,753.6499999999999
2606,753.705
2607,753.89
2608,753.9199999999997
2609,753.84
2610,753.99
2611,754.1455000000003
2612,754.301
2613,754.37
2614,754.24
2615,754.1742
2616,754.2758
2617,754.39
2618,754.12
2619,754.13
2620,754.13
2621,754.21
2622,754.43
2623,754.51
2624,754.52
2625,754.4199999999997
2626,754.64
2627,754.98
2628,754.5
2629,754.68
2630,754.5499999999997
2631,754.5499999999997
2632,754.5299999999999
2633,754.84
2634,754.84
2635,754.64
2636,754.96
2637,754.94
2638,754.69
2639,754.645
2640,754.25
2641,754.45
2642,754.7351999999997
2643,754.98
2644,754.72
2645,754.39
2646,754.84
2647,754.84
2648,754.9099999999999
2649,754.76
2650,754.81
2651,754.6753
2652,754.69
2653,754.75
2654,755.0
2655,754.83
2656,754.93
2657,755.0
2658,755.0499999999997
2659,755.1699999999997
2660,754.875
2661,755.5457
2662,754.93
2663,755.2
2664,755.36
2665,755.2899999999997
2666,755.4099999999999
2667,755.46
2668,755.2999999999997
2669,755.2999999999997
2670,755.2999999999997
2671,755.3352
2672,755.3899
2673,755.6499999999999
2674,755.5189999999999
2675,755.4345000000003
2676,755.35
2677,755.46
2678,755.4389999999999
2679,755.36
2680,755.47
2681,755.18
2682,755.1489999999999
2683,755.095
2684,755.0299999999999
2685,755.2869
2686,755.291
2687,755.13
2688,755.1549999999999
2689,755.13
2690,755.14
2691,755.06
2692,755.1
2693,755.2899999999997
2694,755.1749999999997
2695,755.1
2696,755.5
2697,755.13
2698,755.57
2699,755.36
2700,755.2999999999997
2701,755.485
2702,755.63
2703,755.31
2704,755.2799999999999
2705,755.5
2706,755.47
2707,755.305
2708,755.33
2709,755.35
2710,755.1611
2711,755.01
2712,754.98
2713,754.94
2714,755.0
2715,754.6699999999997
2716,754.36
2717,754.7899999999997
2718,754.7
2719,754.605
2720,754.87
2721,755.02
2722,754.4025
2723,754.36
2724,753.7899999999997
2725,753.505
2726,753.32
2727,753.255
2728,753.355
2729,753.4899
2730,754.64
2731,755.5219999999997
2732,754.2849999999999
2733,754.4199999999997
2734,754.84
2735,755.2
2736,755.22
2737,754.75
2738,755.005
2739,754.315
2740,753.9199999999997
2741,753.8999999999999
2742,753.01
2743,752.46
2744,752.22
2745,752.421
2746,753.3919999999997
2747,753.35
2748,753.56
2749,753.13
2750,753.0
2751,753.01
2752,752.35
2753,752.01
2754,752.32
2755,752.38
2756,752.88
2757,752.93
2758,752.8999999999999
2759,753.5110000000003
2760,753.71
2761,753.9199999999997
2762,753.8999999999999
2763,754.39
2764,754.4001
2765,754.1989999999997
2766,754.235
2767,753.75
2768,752.5299999999999
2769,752.0
2770,751.38
2771,750.99
2772,750.74
2773,751.6699999999997
2774,752.0156
2775,751.84
2776,752.85
2777,752.8999999999999
2778,752.25
2779,752.25
2780,752.5499999999997
2781,752.22
2782,753.0
2783,752.82
2784,752.75
2785,753.0
2786,752.705
2787,752.51
2788,752.3361999999997
2789,753.25
2790,753.2224
2791,753.46
2792,753.4001
2793,753.431
2794,754.43
2795,754.81
2796,755.4952
2797,755.6930999999997
2798,756.0
2799,756.64
2800,757.13
2801,757.235
2802,757.58
2803,758.35
2804,758.88
2805,759.22
2806,758.7075
2807,758.95
2808,759.18
2809,758.5895
2810,758.62
2811,759.43
2812,760.4199999999997
2813,760.659
2814,760.85
2815,760.09
2816,760.6989999999997
2817,760.99
2818,761.4108
2819,761.87
2820,761.89
2821,762.2884
2822,761.61
2823,762.11
2824,762.3006
2825,761.9437
2826,761.33
2827,761.2543
2828,761.33
2829,761.68
2830,762.215
2831,762.0399999999997
2832,761.59
2833,761.5
2834,761.11
2835,761.24
2836,761.225
2837,761.1254
2838,760.75
2839,760.988
2840,761.33
2841,762.08
2842,762.002
2843,762.11
2844,761.96
2845,761.4375999999999
2846,761.4199999999997
2847,761.06
2848,761.5489999999999
2849,761.3215
2850,761.76
2851,762.11
2852,762.25
2853,762.08
2854,762.505
2855,762.2899999999997
2856,762.22
2857,762.3999999999999
2858,762.57
2859,762.59
2860,762.63
2861,762.89
2862,762.86
2863,762.7899999999997
2864,762.98
2865,762.8044
2866,762.34
2867,762.6499999999999
2868,762.76
2869,762.93
2870,763.2899999999997
2871,763.52
2872,763.2899999999997
